loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category,disbursement_year,disbursement_month,days_to_maturity,log_loan_amount,log_emi_amount,log_outstanding_balance,log_total_repayment,log_total_interest_paid,insurance_taken_enc,default_flag_enc,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Personal,loan_purpose_Travel,loan_purpose_Vehicle,loan_purpose_Wedding,loan_type_Unsecured,repayment_frequency_Monthly,repayment_frequency_Quarterly,risk_category_Low,risk_category_Medium,loan_amount_scaled,interest_rate_scaled,tenure_months_scaled,emi_amount_scaled,num_payments_made_scaled,outstanding_balance_scaled,num_late_payments_scaled
LOAN001065,CUST01490,Personal,Secured,209431.54,12.0,12,18607.74,2020-08-07,2021-08-02,Monthly,Defaulted,216,204174.11,42440.22,4.0,19940.78,LO199,BR22,False,1.0,223292.88,13861.34,True,4.9347,High,2020,8,360,12.252156961716391,9.831386641809514,12.22673328697985,12.316244030376986,9.536931089662348,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.513441598686564,-0.48332901855924637,-1.0853331008344616,0.7816376076053088,1.4492877109037536,0.1944535342411119,-0.9738012254804831
LOAN001066,CUST00744,Business,Unsecured,360541.85,7.44,60,7214.24,2019-01-31,2024-01-05,Bi-Annual,Active,28,42019.02,337043.38,14.0,41733.71,LO134,BR26,True,5.0,432854.4,72312.55,False,1.0697,Medium,2019,1,1800,12.795366091334238,8.883950734688,10.645901450362706,12.978159002019492,11.188766804141764,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.019697978352112844,-1.5122263168068195,-0.40287673895993115,-0.31220229185750215,-1.2648784099280868,-0.7247318610256221,0.8297570387752581
LOAN001067,CUST01328,Personal,Secured,188315.68,13.73,12,16884.41,2019-03-12,2020-03-06,Monthly,Closed,192,145581.36,251241.33,12.0,45787.59,LO173,BR41,False,1.0,202612.92,14297.24,False,0.7495,Medium,2019,3,360,12.145880292772006,9.734205214431885,11.888497253558848,12.219057575247966,9.567891731750336,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.5824363692146334,-0.09297982426795205,-1.0853331008344616,0.6161882624575273,1.1027984188826676,-0.1376828178679396,0.4690453859241098
LOAN001068,CUST00847,Travel,Unsecured,176439.56,21.92,84,4124.55,2023-08-08,2030-07-02,Quarterly,Closed,55,64970.37,174151.54,11.0,11824.82,LO151,BR32,False,7.0,346462.2,170022.64,False,1.0131,Medium,2023,8,2520,12.080739328097312,8.324954623214015,11.081701990307636,12.75553188706575,12.043692765188146,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.6212408590229488,1.7549738758740712,-0.0616485580226659,-0.6088298601175848,-0.8750779564043649,-0.5946308218189271,0.2886895594985357
LOAN001069,CUST00117,Medical,Secured,686249.91,11.13,240,7144.21,2023-05-06,2043-01-21,Monthly,Defaulted,81,593786.13,925563.89,14.0,13289.72,LO175,BR31,True,20.0,1714610.4,1028360.49,True,0.7414,High,2023,5,7200,13.438998597852358,8.8741974811147,13.294276167112615,14.354697023985747,13.843477307153869,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1.0445330242612145,-0.6796317925670069,2.156334618069558,-0.31892556461472166,-0.4997145567148551,2.4029915369912613,0.8297570387752581
LOAN001070,CUST01231,Home,Unsecured,391430.18,17.91,36,14133.47,2021-08-18,2024-08-02,Monthly,Under Review,131,29032.36,639025.74,18.0,11042.49,LO103,BR38,True,3.0,508804.92,117374.74,False,0.6125,Medium,2021,8,1080,12.877564993520311,9.556371773846362,10.276200792656564,13.139821926160486,11.67313552107003,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0.08122773532212453,0.85017603245899,-0.7441049198971964,0.35208259404762476,0.22213813499574075,-0.7983474854583469,1.5511803444775545
LOAN001071,CUST00650,Personal,Secured,122054.36,14.99,84,2354.57,2020-08-06,2027-07-01,Monthly,Defaulted,211,45736.42,167413.53,18.0,17505.18,LO120,BR33,True,7.0,197783.88,75729.52,True,0.7291,High,2020,8,2520,11.712229991284502,7.764538015380555,10.730672060214154,12.194935254399656,11.2349365285837,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.7989411465851489,0.1913207449846668,-0.0616485580226659,-0.7787578668978705,1.377102441732694,-0.7036595666661631,1.5511803444775545
LOAN001072,CUST00403,Medical,Unsecured,178480.27,11.54,48,4659.86,2020-08-27,2024-08-06,Bi-Annual,Active,237,59870.03,219928.47,9.0,40237.97,LO165,BR20,True,4.0,223673.28,45193.01,False,0.8115,Medium,2020,8,1440,12.092238944724308,8.446955259448776,10.999948027713286,12.317946165454542,10.718719834914596,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.6145729649298673,-0.5871212898736947,-0.5734908294285638,-0.557437097877585,1.752465841422204,-0.6235423906071454,-0.07202209335261252
LOAN001073,CUST00997,Business,Secured,405734.23,7.89,84,6301.65,2019-03-08,2026-01-30,Bi-Annual,Closed,199,402957.81,692661.57,16.0,32342.87,LO121,BR20,False,7.0,529338.6,123604.37,False,0.5858,Medium,2019,3,2520,12.913456082989079,8.74872545885819,12.906589627268458,13.179385470841963,11.724849269663894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12796533669720608,-1.4106903992165987,-0.0616485580226659,-0.39981605003986637,1.2038577957221512,1.3212702987169227,1.1904686916264062
LOAN001074,CUST00233,Wedding,Secured,97849.13,9.85,24,4508.47,2019-12-14,2021-12-03,Monthly,Closed,218,96435.11,176243.62,15.0,39297.05,LO138,BR30,True,2.0,108203.28,10354.15,False,0.5552,Medium,2019,12,720,11.491192301387468,8.413934908961393,11.476635995521407,11.591776200989266,9.24523925948044,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.8780302430950301,-0.9684450692680803,-0.914719010365829,-0.5719713869353525,1.4781618185721777,-0.41627114483398003,1.0101128652008322
LOAN001075,CUST00929,Education,Secured,403764.27,18.62,48,11991.79,2022-04-23,2026-04-02,Monthly,Active,177,76636.06,314036.9,4.0,29151.56,LO176,BR11,False,4.0,575605.92,171841.65,False,1.2857,Low,2022,4,1440,12.908588973237265,9.392060914864125,11.246836050739832,13.263180276160748,12.054334511505889,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.12152861386661937,1.0103771468791167,-0.5734908294285638,0.1464693026199238,0.8862426113694889,-0.5285031913282087,-0.9738012254804831
LOAN001076,CUST01308,Personal,Unsecured,203813.68,10.82,120,2786.81,2022-09-17,2032-07-26,Quarterly,Defaulted,166,128391.81,70621.39,3.0,12886.65,LO189,BR17,False,10.0,334417.2,130603.52,True,2.886,High,2022,9,3600,12.224966428579961,7.933011620347248,11.762849671785379,12.720147584548972,11.779929104720214,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-0.5317976098345267,-0.7495787580180481,0.450193713383232,-0.7372604027170828,0.7274350191931579,-0.2351227644721891,-1.154157051906057
LOAN001077,CUST00480,Personal,Secured,358701.78,8.74,84,5723.96,2018-09-21,2025-08-15,Monthly,Active,162,192091.77,586735.97,9.0,11399.71,LO167,BR22,True,7.0,480812.64,122110.86,False,0.6114,Medium,2018,9,2520,12.79024941369943,8.65259084149847,12.165733711400792,13.08323503118509,11.712692788878776,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.025710293616827664,-1.218900332657292,-0.0616485580226659,-0.4552775299644436,0.6696868038563102,0.12596409941271972,-0.07202209335261252
LOAN001078,CUST00976,Education,Secured,295342.68,11.64,240,3178.16,2018-09-11,2038-05-29,Monthly,Active,152,45593.08,126260.83,5.0,450.04,LO125,BR47,False,20.0,762758.4,467415.72,False,2.3391,Low,2018,9,7200,12.595894974165482,8.06437228993682,10.727533162513136,13.544697926331231,13.054976472804803,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.23273224609070287,-0.564557752631423,2.156334618069558,-0.699688607864336,0.525316265514191,-0.7044720976484317,-0.793445399054909
LOAN001079,CUST00009,Personal,Secured,109767.15,15.55,120,1808.08,2020-10-22,2030-08-31,Monthly,Active,205,18416.7,203936.54,10.0,39049.11,LO172,BR29,True,10.0,216969.6,107202.45,False,0.5382,Medium,2020,10,3600,11.606125693118553,7.500573707745278,9.821067437735147,12.287517139472861,11.582483709936803,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.8390888476203044,0.31767655354138646,0.450193713383232,-0.8312239718399368,1.2904801187274226,-0.8585229608820122,0.1083337330729616
LOAN001080,CUST00715,Personal,Unsecured,161248.87,17.4,12,14737.29,2019-04-14,2020-04-08,Quarterly,Closed,43,159515.72,7378.09,10.0,42356.06,LO196,BR42,True,1.0,176847.48,15598.61,False,21.8551,Medium,2019,4,360,11.990710428456143,9.59820414815873,11.979904023299216,12.083048599742295,9.655001192925123,1,0,0,0,0,1,0,0,0,1,0,1,0,1,-0.6708755019270521,0.7351019925234058,-1.0853331008344616,0.41005270052005516,-1.048322602414908,-0.058695101821597886,0.1083337330729616
LOAN001081,CUST00379,Home,Secured,854200.14,12.5,84,15308.32,2018-06-03,2025-04-27,Monthly,Closed,174,386722.02,1522081.7899999998,15.0,38414.13,LO117,BR45,False,7.0,1285898.88,431698.74,False,0.5612,Medium,2018,6,2520,13.657921971970678,9.636217072250574,12.865464005174506,14.066969326938672,12.975485579273293,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.593300044831841,-0.37051133234788963,-0.0616485580226659,0.46487478309259633,0.8429314498668532,1.2292367951826353,1.0101128652008322
LOAN001082,CUST00381,Education,Secured,1408858.46,14.22,36,42831.4725,2018-10-26,2021-10-10,Monthly,Closed,167,225033.78,1522081.7899999998,13.0,3720.1,LO116,BR28,True,3.0,1541933.01,133074.55,False,0.9256,Medium,2018,10,1080,14.15829104140636,10.665051797171085,12.324010247018421,14.24854803711834,11.79867229104012,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3.4056119047269373,0.017581508219177578,-0.7441049198971964,3.107251784321333,0.7418720730273698,0.3126977658226407,0.649401212349684
LOAN001083,CUST00844,Home,Unsecured,66317.31,13.55,180,863.22,2022-12-14,2037-09-26,Monthly,Active,30,14244.3,102757.63,18.0,38111.08,LO184,BR45,True,15.0,155379.6,89062.29,False,0.6454,Medium,2022,12,5400,11.102221306975444,6.7618273660210635,9.56418230673131,11.953632869997794,11.397102519581205,1,0,0,1,0,0,0,0,0,1,1,0,0,1,-0.9810585206661254,-0.1335941913040404,1.303264165726395,-0.9219358310058149,-1.236004302259663,-0.8821744487459513,1.5511803444775545
LOAN001084,CUST00360,Business,Unsecured,618157.46,6.64,12,42831.4725,2022-03-14,2023-03-09,Monthly,Closed,196,165881.36,492662.33,3.0,2288.37,LO142,BR44,True,1.0,513977.67,-104179.79,False,1.2547,Low,2022,3,360,13.334500111339965,10.665051797171085,12.019034141411272,13.14993704552176,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0.8220451425247357,-1.6927346147449904,-1.0853331008344616,3.107251784321333,1.1605466342195154,-0.02261110766806426,-1.154157051906057
LOAN001085,CUST00176,Personal,Secured,339929.46,12.63,24,16101.85,2018-05-01,2020-04-20,Bi-Annual,Defaulted,80,173675.83,674227.17,4.0,5279.65,LO106,BR21,False,2.0,386444.4,46514.94,True,0.5042,High,2018,5,720,12.736496346261587,9.686751553940145,12.064951552427981,12.86474586924254,10.74755032853335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.08704769169957152,-0.34117873393293674,-0.914719010365829,0.5410581135372117,-0.514151610549067,0.021572291001966396,-0.9738012254804831
LOAN001086,CUST00485,Education,Unsecured,1408858.46,15.6,36,42831.4725,2019-12-14,2022-11-28,Monthly,Active,73,476315.98,646025.83,18.0,22023.77,LO111,BR35,False,3.0,1541933.01,133074.55,False,2.1808,Medium,2019,12,1080,14.15829104140636,10.665051797171085,13.073838835954058,14.24854803711834,11.79867229104012,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3.4056119047269373,0.32895832216252185,-0.7441049198971964,3.107251784321333,-0.6152109873885504,1.7371052779796412,1.5511803444775545
LOAN001087,CUST01429,Personal,Secured,171646.18,15.33,36,5977.95,2021-08-08,2024-07-23,Monthly,Closed,170,78101.03,90747.16,16.0,23807.35,LO139,BR49,False,3.0,215206.2,43560.02,False,1.8915,Medium,2021,8,1080,12.05319636997139,8.696000246243496,11.265771327807524,12.279356563959157,10.681917992750709,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.6369029326090513,0.26803677160838935,-0.7441049198971964,-0.43089306548341855,0.7851832345300055,-0.520198925156213,1.1904686916264062
LOAN001088,CUST00033,Home,Secured,550524.67,18.12,120,9962.21,2019-03-17,2029-01-23,Quarterly,Active,123,91662.11,56629.66,17.0,40805.93,LO198,BR14,False,10.0,1195465.2,644940.53,False,9.7215,Medium,2019,3,3600,13.21862886439377,9.206654587811276,11.425875287227859,13.994046792791584,13.376914940506055,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.6010591714952299,0.89755946066776,0.450193713383232,-0.04838176010458871,0.10664170432204541,-0.4433271681238325,1.3708245180519805
LOAN001089,CUST01489,Travel,Unsecured,210635.7,16.89,180,3225.29,2023-01-16,2037-10-29,Monthly,Active,182,68820.73,396194.53,7.0,33976.34,LO118,BR22,True,15.0,580552.2,369916.5,False,0.5316,Medium,2023,1,5400,12.257890127507402,8.0790881492512,11.139274817076783,13.27173672105443,12.821035286785264,1,0,0,0,0,0,1,0,0,1,1,0,0,1,-0.5095070801360962,0.6200279525878224,1.303264165726395,-0.6951638635397928,0.9584278805405485,-0.5728048361004447,-0.4327337462037607
LOAN001090,CUST00696,Education,Unsecured,747973.31,10.79,240,7613.88,2022-03-27,2041-12-12,Bi-Annual,Closed,15,52594.93,682195.5,3.0,7666.01,LO144,BR15,True,20.0,1827331.2,1079357.89,False,1.0964,Low,2022,3,7200,13.525123911447029,8.937859506833464,10.870394019306236,14.418367646964965,13.8918778024677,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1.2462104278437462,-0.7563478191907298,2.156334618069558,-0.2738346105110048,-1.4525601097728416,-0.6647817107487767,-1.154157051906057
LOAN001091,CUST00157,Medical,Secured,1408858.46,10.46,120,22967.2,2019-06-30,2029-05-08,Monthly,Active,239,754642.8625,1522081.7899999998,17.0,11307.34,LO158,BR15,True,10.0,2756064.0,1347205.54,False,0.9256,Medium,2019,6,3600,14.15829104140636,10.041865929530315,13.534001211645206,14.829314495743228,14.11354377697148,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3.4056119047269373,-0.8308074920902249,0.450193713383232,1.2001702172610023,1.7813399490906279,3.3148171185646045,1.3708245180519805
LOAN001092,CUST00565,Personal,Secured,318205.34,13.69,180,4171.61,2024-06-08,2039-03-22,Bi-Annual,Closed,67,63244.1,437494.62,10.0,14283.76,LO150,BR48,False,15.0,750889.8,432684.46,False,0.7273,Medium,2024,6,5400,12.67045531926307,8.336297018280161,11.054772933233052,13.52901551404861,12.977766322690215,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.15802991427181068,-0.10200523916486079,1.303264165726395,-0.6043118361856307,-0.7018333103938219,-0.604416281974924,0.1083337330729616
LOAN001093,CUST00202,Medical,Secured,107885.97,17.86,84,2258.69,2024-03-29,2031-02-21,Monthly,Closed,118,81658.91,188693.01,13.0,6183.63,LO121,BR35,False,7.0,189729.96,81843.99,False,0.5718,Medium,2024,3,2520,11.588839383991226,7.7229829147163285,11.310318462742174,12.15336234766723,11.312582371396275,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.8452354872751418,0.8388942638378541,-0.0616485580226659,-0.7879628846325871,0.03445643515098583,-0.5000308790337533,0.649401212349684
LOAN001094,CUST01199,Education,Unsecured,831592.83,7.95,24,37591.73,2020-03-29,2022-03-19,Monthly,Active,68,290684.76,1105894.14,12.0,14382.24,LO158,BR26,True,2.0,902201.52,70608.69,False,0.752,Medium,2020,3,720,13.631099415506052,10.53456595961943,12.579998100139035,13.712594297124777,11.164922666187769,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1.51943205339285,-1.3971522768712357,-0.914719010365829,2.604207117677104,-0.68739625655961,0.6848440980836167,0.4690453859241098
LOAN001095,CUST01268,Home,Unsecured,421841.84,21.2,12,39319.79,2020-03-12,2021-03-07,Quarterly,Active,41,200120.64,474168.1,15.0,36429.91,LO100,BR19,True,1.0,471837.48,49995.64,False,0.8896,Medium,2020,3,360,12.952388106592082,10.57950866561573,12.206680660651513,13.064392002612921,10.819711082152262,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0.18059595916324056,1.592516407729717,-1.0853331008344616,2.7701105693526826,-1.0771967100833317,0.17147620787934414,1.0101128652008322
LOAN001096,CUST01293,Medical,Secured,363097.33,14.92,36,12572.67,2020-10-31,2023-10-16,Monthly,Defaulted,109,105756.11,515829.52,11.0,12070.07,LO184,BR31,True,3.0,452616.12,89518.79,True,0.7039,High,2020,10,1080,12.802428958107907,9.43936022396683,11.56890032869097,13.022801837361023,11.402214997138552,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.011348105025188276,0.1755262689150768,-0.7441049198971964,0.20223704043534108,-0.09547704935692143,-0.3634345236136333,0.2886895594985357
LOAN001097,CUST00923,Education,Unsecured,952257.62,11.25,240,9991.62,2023-07-05,2043-03-22,Monthly,Active,40,663191.51,1430235.33,8.0,41767.98,LO118,BR44,False,20.0,2397988.8,1445731.18,False,0.6658,Medium,2023,7,7200,13.766591936544563,9.209602099520126,13.404820589012065,14.690141361015929,14.184126450162037,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1.9136968144240218,-0.6525555478762814,2.156334618069558,-0.04555823516113822,-1.0916337639175437,2.796419900226346,-0.25237791977818663
LOAN001098,CUST01470,Business,Secured,108000.47,17.25,120,1894.17,2022-11-28,2032-10-06,Monthly,Closed,49,91211.41,40160.61,6.0,23475.85,LO125,BR32,False,10.0,227300.4,119299.93,False,2.6892,Medium,2022,11,3600,11.589900117124838,7.54706382325538,11.420946241366522,12.334032169082555,11.689404403529219,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8448613655853093,0.7012566866599991,0.450193713383232,-0.8229588490115913,-0.9617002794096364,-0.4458819868325558,-0.6130895726293348
LOAN001099,CUST00074,Education,Unsecured,151305.23,7.19,24,6787.37,2021-03-17,2023-03-07,Monthly,Defaulted,211,43314.18,33186.39,9.0,16146.79,LO122,BR35,True,2.0,162896.88,11591.65,True,4.5593,High,2021,3,720,11.927061075399308,8.822966132823828,10.6762584299199,12.00087878038636,9.358126555582377,1,1,1,0,0,0,0,0,0,1,1,0,0,0,-0.7033657324937319,-1.568635159912498,-0.914719010365829,-0.3531842059211077,1.377102441732694,-0.7173901725437271,-0.07202209335261252
LOAN001100,CUST00096,Business,Secured,431668.1,14.01,12,38760.27,2020-07-12,2021-07-07,Monthly,Defaulted,5,104557.63,64619.72,16.0,20620.91,LO138,BR18,True,1.0,465123.24,33455.14,True,6.6801,High,2020,7,360,12.975414601497414,10.565176831205791,11.557503245687398,13.050059831678226,10.417990606260329,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2127026578176711,-0.029801919989592435,-1.0853331008344616,2.716393511332984,-1.5969306481149608,-0.37022817599000507,1.1904686916264062
LOAN001101,CUST00173,Travel,Unsecured,148630.29,14.03,24,7138.28,2020-04-04,2022-03-25,Monthly,Closed,74,101282.66,111191.36,17.0,35474.84,LO139,BR34,True,2.0,171318.72,22688.43,False,1.3367,Medium,2020,4,720,11.909223954375948,8.873367209912766,11.52568037416582,12.051286797359538,10.029654456259578,1,0,0,0,0,0,1,0,0,1,1,0,0,1,-0.7121059340046508,-0.02528921254113826,-0.914719010365829,-0.3194948778726156,-0.6007739335543385,-0.3887925306083935,1.3708245180519805
LOAN001102,CUST01430,Wedding,Secured,208395.4,9.01,36,6627.89,2019-10-26,2022-10-10,Monthly,Active,180,40669.0,207561.92,6.0,25839.64,LO110,BR16,False,3.0,238604.04,30208.64,False,1.004,Medium,2019,10,1080,12.247197314239974,8.799192648348999,10.61324599890127,12.382564911641637,10.315916357725802,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5168271222472882,-1.1579787821031595,-0.7441049198971964,-0.36849518035094303,0.9295537728721247,-0.7323845265529145,-0.6130895726293348
LOAN001103,CUST00155,Personal,Unsecured,744013.27,19.48,84,16289.54,2022-11-13,2029-10-07,Quarterly,Active,16,476049.28,916103.39,2.0,363.93,LO123,BR28,False,7.0,1368321.36,624308.09,False,0.8121,Low,2022,11,2520,13.51981549373882,9.69833985021794,13.073278757887175,14.129095992679972,13.34440086125138,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1.2332712413231888,1.2044235671626502,-0.0616485580226659,0.5590774061804008,-1.4381230559386298,1.7355934737870156,-1.3345128783316313
LOAN001104,CUST01207,Personal,Secured,379406.27,18.85,240,6104.75,2023-12-05,2043-08-22,Monthly,Active,104,35826.61,726968.61,14.0,46116.19,LO130,BR49,True,20.0,1465140.0,1085733.73,False,0.5219,Medium,2023,12,7200,12.846365498133942,8.716986229122197,10.486474104194766,14.19746204153577,13.897767486287117,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0419403508016666,1.0622732825363408,2.156334618069558,-0.4187195543365467,-0.16766231852798102,-0.7598338910235931,0.8297570387752581
LOAN001105,CUST01347,Wedding,Secured,104499.54,8.87,180,1051.84,2020-02-27,2034-12-10,Monthly,Closed,184,64804.05,69134.35,15.0,3299.8,LO126,BR46,True,15.0,189331.2,84831.66,False,1.5115,Medium,2020,2,5400,11.556947517837767,6.959246553770274,11.079138811402583,12.15125842310177,11.348435889141475,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.8563004384899808,-1.1895677342423396,1.303264165726395,-0.9038272531468008,0.9873019882089724,-0.5955736162445646,1.0101128652008322
LOAN001106,CUST00289,Medical,Unsecured,371917.99,12.14,240,4131.5,2018-12-19,2038-09-05,Monthly,Active,66,190945.2,565965.5,16.0,46931.07,LO155,BR15,True,20.0,991560.0,619642.01,False,0.6571,Medium,2018,12,7200,12.826431340723007,8.32663782969518,12.159746991958132,13.807035747994561,13.336898800867788,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.017472857635395692,-0.45174006642006637,2.156334618069558,-0.6081626211391088,-0.7162703642280339,0.11946470183814491,1.1904686916264062
LOAN001107,CUST00258,Home,Secured,723068.01,8.06,180,6935.08,2018-04-10,2033-01-21,Monthly,Defaulted,143,82361.58,768415.39,12.0,1407.64,LO111,BR30,False,15.0,1248314.4,525246.39,True,0.941,High,2018,4,5400,13.491259946101792,8.844492052419236,11.318886486537433,14.037305520341063,13.17162464963255,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1.1648338957757778,-1.3723323859047372,1.303264165726395,-0.33900321750230294,0.39538278100628377,-0.4960477539792633,0.4690453859241098
LOAN001108,CUST00174,Personal,Secured,307807.68,19.65,120,5877.3,2019-01-30,2028-12-08,Monthly,Closed,179,199799.08,135490.74,2.0,38548.97,LO192,BR24,False,10.0,705276.0,397468.32,False,2.2718,Low,2019,1,3600,12.637233700119253,8.679022883444429,12.205072545596911,13.466345912427766,12.892873027707873,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.1920036271932303,1.242781580474511,0.450193713383232,-0.44055602997026905,0.9151167190379128,0.16965342664132074,-1.3345128783316313
LOAN001109,CUST00330,Home,Unsecured,538982.74,11.51,84,9373.86,2020-04-13,2027-03-08,Monthly,Active,99,240686.6,663278.01,19.0,26733.74,LO131,BR38,False,7.0,787404.24,248421.5,False,0.8126,Medium,2020,4,2520,13.19744068246022,9.145786917393774,12.391255106033679,13.57649831228294,12.422886204649512,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.5633466269054741,-0.593890351046376,-0.0616485580226659,-0.10486665981485711,-0.2398475876990406,0.4014266705936167,1.7315361709031285
LOAN001110,CUST01255,Wedding,Unsecured,177440.71,13.31,180,2281.37,2018-05-17,2033-02-27,Quarterly,Active,89,38525.05,343232.86,19.0,25286.31,LO119,BR12,False,15.0,410646.6,233205.89,False,0.517,Medium,2018,5,5400,12.086397439598173,7.732969655754021,10.559089914846107,12.925490704758225,12.359681278476561,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-0.6179696631297114,-0.18774668068549166,1.303264165726395,-0.7857854774337618,-0.3842181260411598,-0.7445376296604526,1.7315361709031285
LOAN001111,CUST00759,Home,Secured,330348.25,11.52,84,5747.09,2019-07-30,2026-06-23,Monthly,Closed,215,116739.84,82130.06,4.0,3638.93,LO187,BR25,True,7.0,482755.56,152407.31,False,4.0223,Low,2019,7,2520,12.707905707136096,8.656622904696379,11.667711714209023,13.08726778901252,11.934318448307165,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.1183537045889942,-0.5916339973221489,-0.0616485580226659,-0.45305692024183203,1.4348506570695418,-0.30117262235877246,-0.9738012254804831
LOAN001112,CUST01020,Personal,Secured,76007.6,11.31,24,3553.5,2018-01-22,2020-01-12,Bi-Annual,Active,238,37403.5,77114.23,8.0,11937.25,LO171,BR45,False,2.0,85284.0,9276.4,False,0.9856,Medium,2018,1,720,11.238601770761333,8.175969685369537,10.529546297020264,11.353753868074973,9.13533661411083,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.9493960956026687,-0.6390174255309186,-0.914719010365829,-0.6636538628022943,1.7669028952564159,-0.7508951999350668,-0.25237791977818663
LOAN001113,CUST00161,Vehicle,Secured,444091.47,18.08,240,6881.07,2022-01-12,2041-09-29,Bi-Annual,Closed,161,40658.45,45837.66,17.0,38877.37,LO199,BR19,True,20.0,1651456.8,1207365.33,False,9.6884,Medium,2022,1,7200,13.003788085495824,8.836674757767481,10.612986560283176,14.317168970958505,14.00395195858823,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2532952532570849,0.8885340457708508,2.156334618069558,-0.3441884804127332,0.6552497500220983,-0.7324443298308755,1.3708245180519805
LOAN001114,CUST00186,Travel,Unsecured,357934.21,18.09,240,5548.84,2022-07-30,2042-04-16,Monthly,Defaulted,211,342761.19,229948.6,10.0,44562.99,LO147,BR27,True,20.0,1331721.6,973787.39,True,1.5566,High,2022,7,7200,12.788107271350775,8.621524377496092,12.744792162072947,14.10198385013545,13.788949300293677,1,1,0,0,0,0,1,0,0,1,1,0,0,0,-0.02821828126280707,0.8907903994950783,2.156334618069558,-0.472090032109871,1.377102441732694,0.9800423178473651,0.1083337330729616
LOAN001115,CUST00143,Medical,Secured,95586.55,14.53,36,3291.58,2024-05-16,2027-05-01,Quarterly,Under Review,80,63618.79,118642.54,10.0,26455.93,LO100,BR11,False,3.0,118496.88,22910.33,False,0.8057,Medium,2024,5,1080,11.46779786043329,8.09942673096842,11.060679864448897,11.68265034910193,10.039386827014372,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.8854230837324183,0.08752847367021845,-0.7441049198971964,-0.6887996517580409,-0.514151610549067,-0.6022923302953777,0.1083337330729616
LOAN001116,CUST01306,Education,Secured,905917.4,16.69,240,13074.86,2024-02-17,2043-11-04,Monthly,Closed,114,92888.22,1522081.7899999998,15.0,17667.17,LO161,BR41,False,20.0,3137966.4,2232049.0,False,0.5952,Medium,2024,2,7200,13.716704514743745,9.47852306114867,11.439162879317568,14.959085823438487,14.618431003666123,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.7622830029514962,0.5749008781032798,2.156334618069558,0.2504500969246753,-0.02329178018586184,-0.43637689351333153,1.0101128652008322
